time,gFx,gFy,gFz,TgF
8.760941,0.9816,-0.0508,-0.2275,1.01
8.785601,0.9831,-0.0508,-0.2377,1.01
8.806680,0.9806,-0.0532,-0.2309,1.01
8.822369,0.9718,-0.0550,-0.2124,1.00
8.842758,0.9669,-0.0549,-0.2032,0.99
8.859622,0.9693,-0.0540,-0.2085,0.99
8.885054,0.9797,-0.0541,-0.2202,1.01
8.905871,0.9845,-0.0527,-0.2186,1.01
8.929752,0.9791,-0.0502,-0.2138,1.00
8.942999,0.9772,-0.0536,-0.2099,1.00
8.959416,0.9742,-0.0545,-0.2095,1.00
8.985016,0.9757,-0.0535,-0.2079,1.00
9.005818,0.9801,-0.0512,-0.2128,1.00
9.031162,0.9782,-0.0487,-0.2144,1.00
9.042861,0.9801,-0.0497,-0.2148,1.00
9.060437,0.9781,-0.0516,-0.2114,1.00
9.084705,0.9786,-0.0521,-0.2109,1.00
9.107584,0.9777,-0.0472,-0.2168,1.00
9.123551,0.9806,-0.0454,-0.2192,1.01
9.143348,0.9801,-0.0478,-0.2202,1.01
9.169147,0.9752,-0.0521,-0.2129,1.00
9.185590,0.9742,-0.0535,-0.2085,1.00
9.206622,0.9737,-0.0526,-0.2100,1.00
9.227140,0.9781,-0.0521,-0.2153,1.00
9.243430,0.9806,-0.0517,-0.2192,1.01
9.268140,0.9786,-0.0531,-0.2167,1.00
9.285388,0.9781,-0.0516,-0.2104,1.00
9.306424,0.9772,-0.0501,-0.2090,1.00
9.326128,0.9772,-0.0516,-0.2040,1.00
9.342892,0.9801,-0.0507,-0.2138,1.00
9.367929,0.9825,-0.0537,-0.2172,1.01
9.384594,0.9776,-0.0536,-0.2104,1.00
9.409679,0.9732,-0.0526,-0.2036,1.00
9.425992,0.9722,-0.0515,-0.2017,0.99
9.443810,0.9747,-0.0491,-0.2007,1.00
9.469236,0.9762,-0.0477,-0.2109,1.00
9.485130,0.9786,-0.0497,-0.2128,1.00
9.518129,0.9786,-0.0541,-0.2133,1.00
9.527164,0.9767,-0.0551,-0.2114,1.00
9.551267,0.9762,-0.0526,-0.2055,1.00
9.568732,0.9772,-0.0526,-0.2114,1.00
9.586510,0.9815,-0.0482,-0.2138,1.01
9.632221,0.9796,-0.0472,-0.2099,1.00
9.632700,0.9796,-0.0472,-0.2099,1.00
9.651523,0.9723,-0.0530,-0.2041,0.99
9.668340,0.9727,-0.0540,-0.2012,0.99
9.693737,0.9781,-0.0540,-0.2084,1.00
9.729072,0.9815,-0.0561,-0.2177,1.01
9.729542,0.9815,-0.0561,-0.2177,1.01
9.751349,0.9786,-0.0541,-0.2162,1.00
9.768734,0.9781,-0.0526,-0.2138,1.00
9.797854,0.9747,-0.0486,-0.2061,1.00
9.818212,0.9767,-0.0502,-0.2105,1.00
9.834178,0.9796,-0.0512,-0.2133,1.00
9.851118,0.9786,-0.0502,-0.2099,1.00
9.868538,0.9786,-0.0511,-0.2089,1.00
9.893440,0.9776,-0.0497,-0.2104,1.00
9.923978,0.9762,-0.0497,-0.2124,1.00
9.934881,0.9776,-0.0477,-0.2119,1.00
9.951077,0.9786,-0.0497,-0.2119,1.00
9.976544,0.9796,-0.0531,-0.2109,1.00
9.993209,0.9806,-0.0526,-0.2119,1.00
10.024759,0.9777,-0.0492,-0.2153,1.00
10.035059,0.9786,-0.0497,-0.2143,1.00
10.051481,0.9786,-0.0526,-0.2143,1.00
10.077180,0.9786,-0.0521,-0.2094,1.00
10.093928,0.9767,-0.0536,-0.2114,1.00
10.121237,0.9801,-0.0531,-0.2123,1.00
10.135087,0.9791,-0.0526,-0.2148,1.00
10.160164,0.9786,-0.0521,-0.2104,1.00
10.177446,0.9767,-0.0536,-0.2114,1.00
10.194657,0.9776,-0.0512,-0.2148,1.00
10.220472,0.9772,-0.0502,-0.2206,1.00
10.233950,0.9777,-0.0512,-0.2202,1.00
10.259663,0.9776,-0.0521,-0.2133,1.00
10.276604,0.9747,-0.0501,-0.2085,1.00
10.294143,0.9752,-0.0511,-0.2056,1.00
10.317650,0.9806,-0.0535,-0.2075,1.00
10.343141,0.9820,-0.0472,-0.2065,1.00
10.359571,0.9811,-0.0452,-0.2075,1.00
10.376831,0.9781,-0.0486,-0.2046,1.00
10.407982,0.9756,-0.0560,-0.2050,1.00
10.426002,0.9772,-0.0565,-0.2065,1.00
10.435512,0.9767,-0.0540,-0.2050,1.00
10.459555,0.9806,-0.0506,-0.2075,1.00
10.476523,0.9772,-0.0477,-0.2105,1.00
10.506252,0.9772,-0.0526,-0.2153,1.00
10.530160,0.9786,-0.0501,-0.2084,1.00
10.542959,0.9786,-0.0507,-0.2128,1.00
10.559924,0.9762,-0.0477,-0.2095,1.00
10.578069,0.9786,-0.0496,-0.2065,1.00
10.608384,0.9781,-0.0497,-0.2119,1.00
10.628007,0.9806,-0.0492,-0.2109,1.00
10.643161,0.9791,-0.0482,-0.2079,1.00
10.660260,0.9791,-0.0482,-0.2060,1.00
10.685214,0.9781,-0.0511,-0.2094,1.00
10.702636,0.9791,-0.0472,-0.2105,1.00
10.728305,0.9816,-0.0458,-0.2138,1.01
10.742801,0.9816,-0.0443,-0.2114,1.01
10.760751,0.9820,-0.0487,-0.2143,1.01
10.784814,0.9796,-0.0560,-0.2123,1.00
