time,gFx,gFy,gFz,TgF
9.651744,0.9970,0.0331,-0.0881,1.00
9.678401,0.9950,0.0361,-0.0877,1.00
9.699337,0.9926,0.0356,-0.0882,1.00
9.713518,0.9931,0.0351,-0.0882,1.00
9.734618,0.9931,0.0371,-0.0848,1.00
9.752605,0.9965,0.0381,-0.0833,1.00
9.777070,0.9994,0.0381,-0.0828,1.00
9.797950,0.9980,0.0400,-0.0838,1.00
9.816170,0.9970,0.0386,-0.0833,1.00
9.834900,0.9936,0.0352,-0.0818,1.00
9.860566,0.9925,0.0328,-0.0770,1.00
9.877686,0.9984,0.0342,-0.0774,1.00
9.893691,0.9975,0.0331,-0.0852,1.00
9.919698,0.9960,0.0371,-0.0872,1.00
9.934282,0.9965,0.0390,-0.0867,1.00
9.960510,0.9926,0.0386,-0.0829,1.00
9.976383,0.9926,0.0332,-0.0823,1.00
9.996845,0.9945,0.0298,-0.0818,1.00
10.017901,0.9964,0.0322,-0.0793,1.00
10.034334,0.9970,0.0342,-0.0798,1.00
10.059572,0.9975,0.0317,-0.0847,1.00
10.077713,0.9975,0.0293,-0.0847,1.00
10.099186,0.9965,0.0283,-0.0847,1.00
10.117349,0.9975,0.0283,-0.0852,1.00
10.134926,0.9950,0.0278,-0.0871,1.00
10.159444,0.9970,0.0288,-0.0862,1.00
10.177181,0.9985,0.0322,-0.0847,1.00
10.199622,0.9994,0.0341,-0.0842,1.00
10.218085,0.9974,0.0322,-0.0798,1.00
10.236520,0.9955,0.0327,-0.0784,1.00
10.259801,0.9920,0.0313,-0.0770,1.00
10.277226,0.9950,0.0298,-0.0764,1.00
10.310493,0.9989,0.0298,-0.0779,1.00
10.318110,1.0018,0.0303,-0.0793,1.01
10.342690,1.0077,0.0312,-0.0870,1.01
10.360265,0.9955,0.0361,-0.0857,1.00
10.385487,0.9881,0.0303,-0.0730,0.99
10.408367,0.9915,0.0259,-0.0686,0.99
10.429293,0.9964,0.0259,-0.0725,1.00
10.442750,0.9974,0.0298,-0.0725,1.00
10.459767,0.9994,0.0337,-0.0779,1.00
10.484761,0.9999,0.0313,-0.0779,1.00
10.505437,0.9950,0.0293,-0.0774,1.00
10.526197,0.9940,0.0298,-0.0759,1.00
10.542663,0.9945,0.0318,-0.0726,1.00
10.561178,0.9960,0.0308,-0.0735,1.00
10.584893,1.0018,0.0327,-0.0784,1.01
10.605426,0.9989,0.0322,-0.0779,1.00
10.629437,0.9935,0.0303,-0.0765,1.00
10.642704,0.9930,0.0284,-0.0735,1.00
10.661583,0.9944,0.0264,-0.0691,1.00
10.685013,0.9969,0.0289,-0.0701,1.00
10.714418,0.9979,0.0318,-0.0705,1.00
10.728098,0.9979,0.0298,-0.0725,1.00
10.742905,0.9960,0.0303,-0.0701,1.00
10.768666,0.9955,0.0294,-0.0735,1.00
10.786339,0.9974,0.0289,-0.0725,1.00
10.817870,0.9969,0.0284,-0.0735,1.00
10.829042,0.9964,0.0289,-0.0735,1.00
10.843446,0.9969,0.0289,-0.0715,1.00
10.867514,0.9964,0.0298,-0.0720,1.00
10.885812,0.9979,0.0298,-0.0720,1.00
10.914846,0.9994,0.0269,-0.0715,1.00
10.933695,0.9974,0.0269,-0.0715,1.00
10.951035,0.9983,0.0279,-0.0691,1.00
10.968034,0.9969,0.0284,-0.0701,1.00
10.986271,0.9964,0.0294,-0.0710,1.00
11.006880,0.9974,0.0303,-0.0686,1.00
11.025930,0.9969,0.0298,-0.0691,1.00
11.051068,0.9984,0.0298,-0.0696,1.00
11.067971,0.9960,0.0308,-0.0725,1.00
11.086461,0.9950,0.0289,-0.0701,1.00
11.129258,1.0043,0.0264,-0.0758,1.01
11.129599,1.0043,0.0264,-0.0758,1.01
11.151139,1.0082,0.0327,-0.0798,1.01
11.168137,0.9906,0.0391,-0.0790,0.99
11.193925,0.9856,0.0265,-0.0628,0.99
11.215878,0.9919,0.0217,-0.0564,0.99
11.234572,0.9992,0.0231,-0.0583,1.00
11.251112,1.0042,0.0303,-0.0646,1.01
