Person,gFx,gFy,gFz,TgF,Label
1,0.9837,0.1199,-0.2021,1.01,1
1,1.0994,0.2909,-0.2139,1.16,1
1,1.7776,0.0026,-0.3167,1.81,1
1,1.7674,-0.015,-0.3319,1.8,1
1,1.2678,-0.113,-0.4155,1.34,1
1,0.8658,-0.1636,-0.3668,0.95,1
1,0.59,-0.1898,-0.3459,0.71,1
1,0.9803,-0.0594,-0.3616,1.05,1
1,0.9803,-0.0594,-0.3616,1.05,1
1,1.1256,0.2472,-0.3178,1.2,1
1,1.0997,0.4081,-0.285,1.21,1
1,0.9992,0.4389,-0.2705,1.12,1
1,0.8493,0.2719,-0.263,0.93,1
1,0.8099,-0.0584,-0.2153,0.84,1
1,0.8202,-0.1412,-0.1765,0.85,1
1,0.8429,-0.1713,-0.1502,0.87,1
1,0.9088,-0.1554,-0.1385,0.93,1
1,0.9598,-0.1695,-0.1047,0.98,1
1,0.9382,-0.1697,-0.0698,0.96,1
1,0.8886,-0.1819,-0.0203,0.91,1
1,0.8733,-0.2047,0.0036,0.9,1
1,0.9362,-0.1925,0.0339,0.96,1
1,1.039,-0.1226,0.012,1.05,1
1,1.039,-0.1226,0.012,1.05,1
1,1.0716,-0.0051,-0.0056,1.07,1
1,1.0604,0.0939,-0.0303,1.06,1
1,0.9105,0.0904,-0.1172,0.92,1
1,0.9315,-0.0845,-0.0318,0.94,1
1,0.9869,-0.1304,-0.0075,1,1
1,1.2128,-0.2871,-0.0278,1.25,1
1,1.492,-0.0199,-0.1797,1.5,1
1,1.5016,0.2227,-0.2813,1.54,1
1,1.2045,0.2359,-0.5123,1.33,1
1,0.8436,0.0932,-0.5573,1.02,1
1,0.8161,0.0801,-0.6371,1.04,1
1,0.971,0.089,-0.454,1.08,1
1,1.1012,-0.0806,-0.3388,1.15,1
1,1.1276,-0.2893,-0.175,1.18,1
1,1.0847,-0.3835,-0.0493,1.15,1
1,1.0235,-0.3844,0.0077,1.09,1
1,0.8587,-0.268,-0.0449,0.9,1
1,0.746,-0.1042,-0.1584,0.77,1
1,0.7779,0.117,-0.2402,0.82,1
1,0.8138,0.1984,-0.2399,0.87,1
1,0.8612,0.2895,-0.1815,0.93,1
1,0.9041,0.2606,-0.0901,0.95,1
1,0.9281,0.1718,-0.0702,0.95,1
1,0.888,0.1519,-0.0714,0.9,1
1,0.8733,0.1403,-0.0583,0.89,1
1,0.8692,0.1661,0.0089,0.89,1
1,0.8813,0.1854,0.0562,0.9,1
1,0.9132,0.1547,0.0777,0.93,1
1,0.9685,-0.0074,0.0374,0.97,1
1,1.0046,-0.0732,0.0069,1.01,1
1,1.0494,-0.1426,-0.0469,1.06,1
1,0.977,-0.0513,-0.1654,0.99,1
1,1.0567,0.3403,-0.2249,1.13,1
1,1.1724,0.3279,-0.128,1.22,1
1,1.2423,0.0677,0.0937,1.25,1
1,1.4271,-0.2354,-0.0002,1.45,1
1,1.4537,-0.2716,-0.2115,1.49,1
1,0.9107,-0.0087,-0.3484,0.98,1
1,0.796,-0.0468,-0.4831,0.93,1
1,0.8266,-0.2186,-0.5876,1.04,1
1,1.043,-0.2342,-0.5443,1.2,1
1,1.1584,0.0714,-0.3583,1.21,1
1,1.0168,0.4601,-0.1499,1.13,1
1,0.9523,0.4354,-0.1509,1.06,1
1,0.9317,0.2385,-0.1717,0.98,1
1,0.9117,0.0591,-0.1897,0.93,1
1,0.8487,-0.0675,-0.1689,0.87,1
1,0.7488,-0.0995,-0.1111,0.76,1
1,0.7507,-0.1,-0.1096,0.77,1
1,0.7872,-0.1176,-0.093,0.8,1
1,0.8487,-0.1276,-0.0967,0.86,1
1,0.9175,-0.0881,-0.0666,0.92,1
2,0.6497,0.0109,-0.1573,0.67,1
2,1.1357,0.1141,-0.19,1.16,1
2,1.3778,0.1309,-0.1814,1.4,1
2,1.4667,0.1776,-0.3913,1.53,1
2,1.2521,0.2007,-0.4013,1.33,1
2,1.0331,0.1361,-0.2351,1.07,1
2,0.7761,-0.002,-0.0418,0.78,1
2,0.6853,-0.0692,0.0155,0.69,1
2,0.5823,-0.2308,0.1186,0.64,1
2,0.6146,-0.3217,0.1322,0.71,1
2,0.8097,-0.2978,0.0763,0.87,1
2,0.8426,-0.2727,0.0559,0.89,1
2,0.9119,-0.182,-0.0031,0.93,1
2,1.0064,-0.0249,-0.0648,1.01,1
2,1.0433,0.0599,-0.0806,1.05,1
2,1.0456,0.0411,-0.0419,1.05,1
2,1.0411,0.025,-0.0355,1.04,1
2,1.0243,-0.0198,-0.0222,1.02,1
2,1.0146,-0.0707,0.0216,1.02,1
2,1.0195,-0.0751,0.0373,1.02,1
2,1.1344,-0.1257,0.0474,1.14,1
2,1.1441,-0.133,0.053,1.15,1
2,1.2356,-0.162,0.0809,1.25,1
2,1.3222,-0.1626,0.0363,1.33,1
2,1.3452,-0.1138,0.0401,1.35,1
2,1.3299,-0.0188,-0.1667,1.34,1
2,1.3211,-0.0112,-0.2694,1.35,1
2,1.2131,0.0977,-0.4997,1.32,1
2,1.0469,0.2014,-0.5484,1.2,1
2,0.7795,0.202,-0.4494,0.92,1
2,0.6788,-0.0016,-0.1233,0.69,1
2,0.6755,-0.0379,-0.0596,0.68,1
2,0.6741,-0.0881,0.1053,0.69,1
2,0.7857,-0.192,0.1852,0.83,1
2,1.1099,-0.3305,0.0208,1.16,1
2,1.113,-0.1581,-0.2181,1.15,1
2,1.1,-0.1342,-0.237,1.13,1
2,0.9951,-0.0134,-0.2603,1.03,1
2,0.9187,0.0818,-0.2314,0.95,1
2,0.8258,0.2434,-0.0591,0.86,1
2,0.7568,0.2992,0.1347,0.82,1
2,0.7644,0.2808,0.1652,0.83,1
2,0.8061,0.232,0.1928,0.86,1
2,0.8598,0.1659,0.1352,0.89,1
2,0.9238,0.0493,0.0228,0.93,1
2,0.9734,-0.0067,0.0197,0.97,1
2,0.9972,-0.0257,0.0289,1,1
2,1.0303,-0.0379,0.0517,1.03,1
2,1.0428,-0.0215,0.1015,1.05,1
2,1.0326,-0.002,0.0974,1.04,1
2,1.0124,-0.0013,0.0244,1.01,1
2,1.0833,0.1121,0.0825,1.09,1
2,1.0911,0.1239,0.0918,1.1,1
2,1.2131,0.1602,0.1151,1.23,1
2,1.2682,0.1256,-0.0066,1.27,1
2,1.58,0.0931,-0.251,1.6,1
2,1.5879,0.1024,-0.3921,1.64,1
2,1.3798,0.0566,-0.4851,1.46,1
2,1.1926,-0.0743,-0.5187,1.3,1
2,1.0071,-0.2166,-0.4897,1.14,1
2,0.6222,-0.3115,-0.0196,0.7,1
2,0.6138,-0.3181,0.0072,0.69,1
2,0.593,-0.2602,0.1101,0.66,1
2,0.6609,-0.0651,0.0293,0.66,1
2,0.9529,0.3207,-0.0618,1.01,1
2,1.1036,0.4769,-0.1566,1.21,1
2,1.1291,0.5054,-0.2645,1.26,1
2,1.0193,0.4169,-0.3401,1.15,1
2,0.9365,0.2422,-0.2777,1.01,1
2,0.7659,-0.0786,-0.118,0.78,1
2,0.7258,-0.2738,-0.0355,0.78,1
2,0.7266,-0.4108,0.0079,0.83,1
2,0.7973,-0.4843,0.0877,0.94,1
2,0.9171,-0.3708,0.1056,0.99,1
2,0.9593,-0.1986,0.0912,0.98,1
2,0.9701,-0.0494,0.0595,0.97,1
2,0.9579,0.0403,0.0241,0.96,1
2,0.9538,0.0885,-0.0021,0.96,1
2,0.9866,0.1021,-0.0112,0.99,1
2,1.046,0.0765,-0.005,1.05,1
2,1.1155,0.0095,0.0205,1.12,1
2,1.1183,-0.0002,0.0235,1.12,1
2,1.1152,-0.0349,0.0384,1.12,1
2,1.0874,-0.1214,0.088,1.1,1
2,1.0527,-0.16,0.063,1.07,1
2,1.0943,-0.1402,0.0594,1.1,1
2,1.1776,-0.0892,-0.1076,1.19,1
2,1.3547,-0.0198,-0.3769,1.41,1
2,1.5339,0.1348,-0.6218,1.66,1
2,1.3614,0.2288,-0.6065,1.51,1
2,1.0078,0.1854,-0.3342,1.08,1
2,0.8487,0.1359,-0.1289,0.87,1
2,0.6947,0.0449,0.0694,0.7,1
2,0.6683,-0.1254,0.0762,0.68,1
2,0.8391,-0.3036,0.0317,0.89,1
2,1.0188,-0.1925,-0.1446,1.05,1
2,1.0234,-0.1799,-0.1554,1.05,1
2,0.9615,-0.047,-0.1837,0.98,1
2,0.8687,0.031,-0.1061,0.88,1
2,0.8211,0.0434,-0.0299,0.82,1
2,0.8479,0.0895,0.0184,0.85,1
2,0.8513,0.0954,0.0213,0.86,1
2,0.8889,0.1619,0.0505,0.9,1
2,0.9389,0.2124,0.0296,0.96,1
2,0.9529,0.2379,-0.0099,0.98,1
2,0.91,0.143,0.0069,0.92,1
2,0.8986,0.1148,0.0338,0.91,1
2,0.8904,0.0664,0.0854,0.9,1
2,0.9023,0.0295,0.135,0.91,1
2,0.9797,-0.0294,0.1396,0.99,1
2,0.9821,-0.0308,0.1362,0.99,1
2,1.0043,-0.0455,0.0613,1.01,1
2,0.9999,-0.0385,-0.0481,1,1
2,1.0691,0.0624,-0.058,1.07,1
2,1.2268,0.1859,0.0184,1.24,1
2,1.4709,0.0993,0.0404,1.47,1
2,1.4388,0.1006,0.0064,1.44,1
2,1.4041,0.1268,0.0391,1.41,1
2,1.4038,0.2218,-0.1545,1.43,1
2,1.2528,0.2128,-0.4224,1.34,1
2,1.1473,-0.033,-0.4984,1.25,1
2,1.0626,-0.1477,-0.5175,1.19,1
2,0.9039,-0.2366,-0.4521,1.04,1
2,0.6271,-0.2654,-0.2181,0.72,1
2,0.563,-0.316,0.0052,0.65,1
2,0.6142,-0.1975,0.0015,0.65,1
2,0.7655,0.0367,-0.0406,0.77,1
2,1.0818,0.4056,-0.0065,1.16,1
2,1.2038,0.5001,-0.0508,1.3,1
2,1.1627,0.4054,-0.223,1.25,1
2,0.9555,0.0793,-0.296,1,1
2,0.8955,-0.0288,-0.268,0.94,1
2,0.7464,-0.3002,-0.1787,0.82,1
2,0.6633,-0.379,-0.0959,0.77,1
2,0.697,-0.3742,-0.0054,0.79,1
2,0.8058,-0.2944,0.0738,0.86,1
2,0.9083,-0.2232,0.1153,0.94,1
2,0.9786,-0.1127,0.0893,0.99,1
2,0.9838,-0.0632,0.0485,0.99,1
2,0.9657,0.004,-0.0004,0.97,1
2,0.9789,0.0266,0.0215,0.98,1
2,0.9789,0.0266,0.0215,0.98,1
2,1.0242,0.0015,0.0192,1.02,1
2,1.0506,-0.0148,-0.0014,1.05,1
2,1.1055,-0.0732,-0.0005,1.11,1
2,1.209,-0.1646,0.0353,1.22,1
2,1.2407,-0.1702,0.0205,1.25,1
2,1.3176,-0.1621,-0.0365,1.33,1
2,1.3574,-0.0811,-0.0322,1.36,1
2,1.3685,-0.0377,-0.1882,1.38,1
2,1.3576,0.0428,-0.4408,1.43,1
2,1.3164,0.1149,-0.5638,1.44,1
2,1.1423,0.2011,-0.6187,1.31,1
2,0.8476,0.2173,-0.3936,0.96,1
2,0.7497,0.1287,-0.1684,0.78,1
2,0.6665,0.0994,0.0879,0.68,1
2,0.6939,0.0233,0.1262,0.71,1
2,0.8281,-0.1689,0.0824,0.85,1
2,1.0211,-0.2917,-0.0712,1.06,1
2,1.0168,-0.2458,-0.1623,1.06,1
2,0.8789,-0.1524,-0.1286,0.9,1
2,0.8297,-0.1101,-0.1123,0.84,1
2,0.7672,-0.0274,-0.0558,0.77,1
2,0.7468,0.1139,0.0348,0.76,1
2,0.8524,0.239,0.1014,0.89,1
2,0.8778,0.2575,0.1005,0.92,1
2,0.9385,0.2762,0.0727,0.98,1
2,0.9868,0.1887,0.0151,1,1
2,0.9807,0.1237,0.0131,0.99,1
2,0.9692,0.0618,0.0217,0.97,1
2,0.9522,0.0281,0.097,0.96,1
2,0.9551,0.0233,0.1058,0.96,1
2,0.9748,0.0054,0.1427,0.99,1
2,0.9837,-0.01,0.1068,0.99,1
2,1.1545,0.0289,0.0246,1.16,1
2,1.176,0.0484,0.0326,1.18,1
2,1.2634,0.1114,0.0686,1.27,1
2,1.3296,0.0955,-0.0156,1.33,1
2,1.4385,0.1038,-0.0268,1.44,1
2,1.3225,0.1312,-0.4715,1.41,1
2,1.2833,0.1157,-0.4659,1.37,1
2,1.1392,0.0341,-0.4736,1.23,1
2,0.9757,-0.0707,-0.4393,1.07,1
2,0.8127,-0.1904,-0.3067,0.89,1
2,0.6607,-0.2523,-0.0729,0.71,1
2,0.6553,-0.3098,0.1115,0.73,1
2,0.7376,-0.1812,0.0255,0.76,1
2,0.9085,0.038,-0.0593,0.91,1
2,1.1262,0.3282,-0.173,1.19,1
2,0.9772,0.3677,-0.3314,1.1,1
2,0.9772,0.3677,-0.3314,1.1,1
2,0.8661,0.2401,-0.2462,0.93,1
2,0.7943,0.0642,-0.1583,0.81,1
2,0.6964,-0.203,-0.0495,0.73,1
2,0.7688,-0.4183,0.085,0.88,1
2,0.7828,-0.4266,0.0911,0.9,1
2,0.9156,-0.3696,0.131,1,1
2,0.9781,-0.2436,0.0902,1.01,1
2,1.0028,-0.0716,0.038,1.01,1
2,0.9784,0.0251,0.0152,0.98,1
2,0.975,0.0324,0.0166,0.98,1
2,0.9692,0.028,0.0126,0.97,1
2,1.011,0.0104,0.0234,1.01,1
2,1.055,0.0023,0.0024,1.05,1
2,1.1671,-0.0515,-0.0152,1.17,1
2,1.1729,-0.0593,-0.0112,1.17,1
2,1.2141,-0.1174,0.0184,1.22,1
2,1.2204,-0.1517,-0.0023,1.23,1
2,1.2428,-0.1434,0.011,1.25,1
2,1.3793,-0.0894,-0.2507,1.4,1
2,1.3784,-0.0684,-0.2601,1.4,1
2,1.2837,0.0717,-0.4705,1.37,1
2,1.1094,0.1331,-0.5087,1.23,1
2,0.8935,0.1685,-0.427,1,1
2,0.746,0.1024,-0.2273,0.79,1
2,0.6812,0.1202,-0.0132,0.69,1
2,0.7844,0.0325,0.0811,0.79,1
2,0.9524,-0.1109,0.0593,0.96,1
2,1.0844,-0.176,-0.0538,1.1,1
2,0.9109,-0.1204,-0.1671,0.93,1
2,0.9109,-0.1204,-0.1671,0.93,1
2,0.8068,-0.1017,-0.1121,0.82,1
2,0.7393,-0.0807,-0.0762,0.75,1
2,0.733,0.0602,0.0282,0.74,1
2,0.8692,0.251,0.0702,0.91,1
2,0.8897,0.2754,0.0722,0.93,1
2,0.971,0.337,0.0574,1.03,1
2,1.0276,0.3068,0.0225,1.07,1
2,1.0261,0.1024,-0.0044,1.03,1
2,0.9953,-0.0258,0.0167,1,1
2,0.9902,-0.0559,0.0363,0.99,1
2,0.9543,-0.0651,0.1049,0.96,1
2,0.9211,-0.0252,0.1444,0.93,1
2,0.9465,0.0579,0.0889,0.95,1
2,1.0481,0.1097,-0.0057,1.05,1
2,1.0896,0.13,-0.0084,1.1,1
2,1.1863,0.1732,0.004,1.2,1
2,1.3178,0.1134,0.033,1.32,1
2,1.3463,0.0781,-0.0491,1.35,1
2,1.4517,0.1134,-0.3573,1.5,1
2,1.4378,0.1243,-0.4186,1.5,1
2,1.3479,0.1158,-0.4863,1.44,1
2,1.1359,-0.019,-0.4527,1.22,1
2,0.9548,-0.0956,-0.3817,1.03,1
2,0.6809,-0.2596,-0.1244,0.74,1
2,0.6492,-0.2893,-0.0566,0.71,1
2,0.6111,-0.3247,0.0413,0.69,1
2,0.7255,-0.155,-0.0969,0.75,1
2,0.9576,0.1398,-0.1528,0.98,1
2,1.1293,0.4229,-0.2532,1.23,1
2,1.1119,0.4546,-0.2736,1.23,1
2,0.9703,0.389,-0.293,1.09,1
2,0.8884,0.2388,-0.2181,0.95,1
2,0.7981,-0.0463,-0.0857,0.8,1
2,0.7347,-0.3999,-0.0439,0.84,1
2,0.7312,-0.4218,-0.0296,0.84,1
2,0.7686,-0.4089,0.021,0.87,1
2,0.8347,-0.2952,0.0399,0.89,1
2,0.9207,-0.1206,0.0429,0.93,1
2,0.9839,0.0623,0.0277,0.99,1
2,0.9853,0.0691,0.0271,0.99,1
2,0.9844,0.0582,0.0141,0.99,1
2,0.9837,0.0168,0.026,0.98,1
2,1.0561,-0.0414,0.0413,1.06,1
2,1.0556,-0.0376,0.0388,1.06,1
2,1.0749,-0.0236,0.015,1.08,1
2,1.1193,-0.0332,-0.0041,1.12,1
2,1.1732,-0.084,0.0232,1.18,1
2,1.1777,-0.1556,0.0535,1.19,1
2,1.166,-0.1434,0.0493,1.18,1
2,1.17,-0.1361,0.0391,1.18,1
2,1.2308,-0.0816,-0.0959,1.24,1
2,1.3869,-0.0442,-0.2836,1.42,1
2,1.3302,0.0596,-0.5066,1.42,1
2,0.9787,0.1389,-0.5217,1.12,1
2,0.9327,0.1451,-0.4821,1.06,1
2,0.7866,0.1129,-0.2612,0.84,1
2,0.6918,0.0707,-0.0167,0.7,1
2,0.7808,-0.0442,0.0782,0.79,1
2,1.0705,-0.2144,-0.0326,1.09,1
2,1.0907,-0.2162,-0.0719,1.11,1
2,1.0904,-0.176,-0.2079,1.12,1
2,0.99,-0.1223,-0.1893,1.02,1
2,0.8509,-0.0516,-0.1188,0.86,1
2,0.7773,0.0212,-0.079,0.78,1
2,0.768,0.0713,-0.0448,0.77,1
2,0.7797,0.1989,0.0536,0.81,1
2,0.8443,0.2476,0.0602,0.88,1
2,0.943,0.2401,0.0129,0.97,1
2,1.0003,0.069,-0.0469,1,1
2,0.9933,0.0208,-0.0379,0.99,1
2,0.9719,-0.0493,-0.0078,0.97,1
2,0.9551,-0.0258,0.067,0.96,1
2,0.9794,0.037,0.124,0.99,1
2,0.9834,0.0394,0.1191,0.99,1
2,0.9992,0.0655,0.0854,1.01,1
2,1.0292,0.045,0.0228,1.03,1
2,1.1343,0.0123,-0.0555,1.14,1
2,1.2651,0.1018,0.016,1.27,1
2,1.2651,0.1018,0.016,1.27,1
2,1.3035,0.1182,-0.0654,1.31,1
2,1.3559,0.1567,-0.049,1.37,1
2,1.3494,0.2013,-0.3325,1.4,1
2,1.121,0.0411,-0.4582,1.21,1
2,1.102,0.0338,-0.4588,1.19,1
2,0.9861,-0.0297,-0.4522,1.09,1
2,0.8369,-0.133,-0.3386,0.91,1
2,0.6942,-0.2137,-0.1246,0.74,1
2,0.8746,-0.1289,-0.1293,0.89,1
2,0.8947,-0.1051,-0.1356,0.91,1
2,0.9633,-0.0424,-0.1515,0.98,1
2,1.1016,0.1239,-0.1923,1.13,1
2,1.0708,0.3343,-0.2341,1.15,1
2,0.9187,0.3764,-0.2217,1.02,1
2,0.7222,0.1472,-0.1175,0.75,1
2,0.7163,0.1278,-0.1096,0.74,1
2,0.6923,-0.1053,-0.0541,0.7,1
2,0.721,-0.2836,-0.0404,0.78,1
2,0.9896,-0.3098,-0.0215,1.04,1
2,0.9902,-0.2946,-0.0187,1.03,1
2,0.9916,-0.279,-0.0129,1.03,1
2,1.012,-0.1132,0.0316,1.02,1
2,1.0058,-0.0403,0.0442,1.01,1
2,0.9295,-0.0089,0.0232,0.93,1
2,0.928,-0.0138,0.0199,0.93,1
2,0.928,-0.0275,0.0194,0.93,1
2,0.9548,-0.0413,0.0066,0.96,1
2,0.9931,-0.014,-0.0435,0.99,1
2,1.2017,-0.0775,-0.0152,1.2,1
2,1.2055,-0.0877,-0.0053,1.21,1
2,1.2208,-0.1266,0.0307,1.23,1
2,1.2156,-0.1825,0.0741,1.23,1
2,1.1936,-0.1898,0.0636,1.21,1
2,1.3832,-0.1119,-0.2656,1.41,1
2,1.3916,-0.1067,-0.2744,1.42,1
2,1.3907,-0.0217,-0.3487,1.43,1
2,1.333,0.1047,-0.5552,1.45,1
2,0.9645,0.1862,-0.5998,1.15,1
2,0.7202,0.1496,-0.2015,0.76,1
2,0.7161,0.1439,-0.1732,0.75,1
2,0.667,0.1193,-0.0002,0.68,1
2,0.7425,-0.0241,0.1436,0.76,1
2,0.9861,-0.1834,0.105,1.01,1
2,1.1148,-0.2099,-0.2241,1.16,1
2,1.1148,-0.2099,-0.2241,1.16,1
2,0.9963,-0.1856,-0.2235,1.04,1
2,0.828,-0.1556,-0.2023,0.87,1
2,0.7395,-0.0873,-0.1104,0.75,1
2,0.7222,0.1207,0.0858,0.74,1
2,0.7296,0.1535,0.1042,0.75,1
2,0.7865,0.2796,0.1468,0.85,1
2,0.9164,0.3749,0.0781,0.99,1
2,0.9858,0.3269,0.0103,1.04,1
2,1.0255,-0.0366,0.0249,1.03,1
2,1.0284,-0.0479,0.023,1.03,1
2,1.0289,-0.0552,0.025,1.03,1
2,1.0065,-0.0928,0.0797,1.01,1
2,0.9718,-0.0596,0.1324,0.98,1
2,0.9604,0.0075,0.0903,0.96,1
2,0.9921,0.0269,0.0065,0.99,1
2,1.0894,0.0596,-0.0191,1.09,1
2,1.2287,0.1168,-0.0231,1.23,1
2,1.4149,0.0594,-0.0351,1.42,1
2,1.4047,0.0604,-0.0367,1.41,1
2,1.3463,0.0978,0.0631,1.35,1
2,1.3294,0.1387,-0.2786,1.37,1
2,1.1506,0.0769,-0.4928,1.25,1
2,1.0745,-0.0777,-0.4969,1.19,1
2,0.9339,-0.2061,-0.4798,1.07,1
2,0.8627,-0.243,-0.4108,0.99,1
2,0.769,-0.3211,-0.2306,0.86,1
2,0.7238,-0.287,-0.0257,0.78,1
2,0.7617,0.0424,-0.0735,0.77,1
2,0.918,0.4388,-0.0224,1.02,1
2,0.9709,0.5315,0.0004,1.11,1
2,1.001,0.5624,-0.0469,1.15,1
2,0.9362,0.3852,-0.2147,1.03,1
2,0.8587,0.0521,-0.2571,0.9,1
2,0.7717,-0.3479,-0.2177,0.87,1
2,0.7523,-0.4322,-0.1841,0.89,1
2,0.765,-0.5255,-0.0349,0.93,1
2,0.8532,-0.4775,0.0349,0.98,1
2,0.9485,-0.3126,0.1349,1.01,1
2,0.9988,0.0151,0.1463,1.01,1
2,0.9916,0.0326,0.13,1,1
2,0.9407,0.0509,0.0678,0.94,1
2,0.9139,0.0273,0.0355,0.92,1
2,0.9403,-0.0081,0.0082,0.94,1
2,1.0404,-0.0125,-0.0152,1.04,1
2,1.0404,-0.0125,-0.0152,1.04,1
2,1.1264,0.0057,-0.0326,1.13,1
2,1.1833,-0.0164,-0.0153,1.18,1
2,1.1974,-0.0922,0.0513,1.2,1
2,1.1782,-0.1659,0.0453,1.19,1
2,1.19,-0.1549,0.0199,1.2,1
2,1.322,-0.0538,-0.2969,1.36,1
2,1.4245,0.0093,-0.3725,1.47,1
2,1.3946,0.1243,-0.5806,1.52,1
2,1.141,0.1496,-0.5954,1.3,1
2,0.9378,0.1464,-0.4235,1.04,1
2,0.765,0.1193,-0.1033,0.78,1
2,0.6877,0.1128,0.0597,0.7,1
2,1.0033,-0.2358,0.0269,1.03,1
2,1.018,-0.2379,0.0051,1.05,1
2,1.0662,-0.1971,-0.1544,1.1,1
2,0.9773,-0.1867,-0.2441,1.02,1
2,0.8316,-0.1386,-0.1365,0.85,1
2,0.7086,-0.0982,-0.0823,0.72,1
2,0.6791,-0.0336,0.0078,0.68,1
2,0.6831,0.0419,0.0552,0.69,1
2,0.7918,0.2305,0.115,0.83,1
2,0.9336,0.3203,0.1011,0.99,1
2,1.0491,0.2185,-0.0318,1.07,1
2,1.0491,0.2185,-0.0318,1.07,1
2,1.0458,0.1217,-0.0415,1.05,1
2,1.0384,0.0078,0.0139,1.04,1
2,1.0238,-0.0382,0.0766,1.03,1
2,0.9609,-0.0086,0.0826,0.96,1
2,0.9609,-0.0086,0.0826,0.96,1
2,0.9822,0.0101,0.0436,0.98,1
2,1.0555,0.0735,0.0634,1.06,1
2,1.1913,0.1184,0.0547,1.2,1
2,1.5679,0.0483,-0.0862,1.57,1
2,1.5679,0.0483,-0.0862,1.57,1
2,1.599,0.0695,-0.2668,1.62,1
2,1.4704,0.1568,-0.5904,1.59,1
2,1.2325,0.0956,-0.5849,1.37,1
2,0.7332,-0.1901,-0.3139,0.82,1
2,0.7174,-0.1987,-0.2856,0.8,1
2,0.6669,-0.2494,-0.1442,0.73,1
2,0.6382,-0.3368,0.0803,0.73,1
2,0.7017,-0.1543,-0.0019,0.72,1
2,1.076,0.3458,-0.1848,1.15,1
2,1.076,0.3458,-0.1848,1.15,1
2,1.0831,0.3763,-0.2206,1.17,1
2,1.0298,0.399,-0.295,1.14,1
2,0.8475,0.2064,-0.2603,0.91,1
2,0.7169,-0.1248,-0.103,0.73,1
2,0.7171,-0.1935,-0.0864,0.75,1
2,0.7077,-0.305,-0.0394,0.77,1
2,0.7612,-0.4015,0.0233,0.86,1
2,0.8931,-0.3789,0.1255,0.98,1
2,0.9421,-0.1822,0.1192,0.97,1
2,0.9421,-0.1822,0.1192,0.97,1
2,0.9391,-0.0935,0.0903,0.95,1
2,0.9644,-0.0161,0.0608,0.97,1
2,1.0204,0.0455,0.0247,1.02,1
2,1.0845,0.0656,-0.008,1.09,1
2,1.0845,0.0656,-0.008,1.09,1
2,1.1017,0.0654,-0.0201,1.1,1
2,1.1856,-0.0063,0.0296,1.19,1
2,1.2225,-0.1076,0.1009,1.23,1
2,1.1466,-0.2564,0.1701,1.19,1
2,1.1446,-0.255,0.1617,1.18,1
2,1.1699,-0.2291,0.007,1.19,1
2,1.3325,-0.1781,-0.3248,1.38,1
2,1.3783,-0.0056,-0.5042,1.47,1
2,0.9631,0.3597,-0.4516,1.12,1
2,0.9434,0.3604,-0.4259,1.1,1
2,0.8177,0.3141,-0.1754,0.89,1
2,0.7443,0.2453,0.0388,0.78,1
2,0.7374,0.0521,0.1435,0.75,1
2,0.9844,-0.4321,-0.0481,1.08,1
2,0.9821,-0.4248,-0.0667,1.07,1
2,0.9565,-0.369,-0.1996,1.04,1
2,0.8861,-0.2903,-0.2214,0.96,1
2,0.7272,-0.0783,-0.0798,0.74,1
2,0.7411,0.1496,0.0413,0.76,1
2,0.7411,0.1496,0.0413,0.76,1
2,0.8244,0.2794,0.0672,0.87,1
2,0.9279,0.3462,0.0994,1,1
2,1.0444,0.3078,0.1047,1.09,1
2,0.961,0.0504,-0.0061,0.96,1
2,0.961,0.0504,-0.0061,0.96,1
2,0.9424,0.0089,-0.0187,0.94,1
2,0.9305,-0.0345,-0.0035,0.93,1
2,0.9286,-0.0034,0.1208,0.94,1
2,1.0505,0.0397,0.0519,1.05,1
2,1.0691,0.0395,0.0306,1.07,1
2,1.1605,0.0371,0.0042,1.16,1
2,1.2338,0.1097,0.0224,1.24,1
2,1.3032,0.1252,0.0313,1.31,1
2,1.4649,0.1275,-0.1278,1.48,1
2,1.4649,0.1275,-0.1278,1.48,1
2,1.504,0.1894,-0.4359,1.58,1
2,1.3753,0.2066,-0.5569,1.5,1
2,1.148,0.0538,-0.5859,1.29,1
2,0.8756,-0.2529,-0.3486,0.98,1
2,0.8407,-0.2818,-0.3054,0.94,1
2,0.7218,-0.3694,-0.0925,0.82,1
2,0.6629,-0.4781,0.1357,0.83,1
2,0.6599,-0.2361,0.0197,0.7,1
2,0.9782,0.3366,-0.1427,1.04,1
2,0.9782,0.3366,-0.1427,1.04,1
3,0.674,0.0718,-0.3197,0.75,1
3,0.7518,0.1901,-0.2631,0.82,1
3,0.8023,0.1373,-0.2495,0.85,1
3,0.8023,0.1373,-0.2495,0.85,1
3,0.7218,0.0578,-0.1956,0.75,1
3,0.6766,0.0579,-0.1232,0.69,1
3,0.6406,0.0831,-0.0251,0.65,1
3,0.6438,0.0805,0.0272,0.65,1
3,0.9201,-0.0616,-0.123,0.93,1
3,0.9201,-0.0616,-0.123,0.93,1
3,1.0869,-0.0912,-0.2306,1.11,1
3,1.3402,-0.0511,-0.3114,1.38,1
3,1.5569,0.0349,-0.2665,1.58,1
3,1.4967,0.1093,-0.0508,1.5,1
3,1.3684,0.0782,-0.3262,1.41,1
3,1.2108,-0.0532,-0.6296,1.37,1
3,1.3096,-0.1402,-0.6632,1.47,1
